Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,SubCategory,Product Name,Sales,Quantity,Discount,Profit,Outlier,Q1,     Q3,IQR,Upper Limit,Lower Limit
9805,CA2015122973,18-07-2015,20-07-2015,Second Class,PJ19015,Pauline Johnson,Consumer,United States,New York City,New York,10024,East,FURFU10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",7.38,1,0,2.1402,FALSE,,,,,
9806,CA2016136322,21-10-2016,26-10-2016,Standard Class,AP10720,Anne Pryor,Home Office,United States,Fort Lauderdale,Florida,33311,South,FURFU10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",45.568,2,0.2,9.6832,FALSE,,,,,
9807,CA2016136322,21-10-2016,26-10-2016,Standard Class,AP10720,Anne Pryor,Home Office,United States,Fort Lauderdale,Florida,33311,South,OFFBI10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,28.752,8,0.7,21.0848,FALSE,,,,,
9808,CA2017107209,27-07-2017,08-01-2017,Second Class,JW15955,Joni Wasserman,Consumer,United States,Raleigh,North Carolina,27604,South,FURCH10001146,Furniture,Chairs,"Global Value MidBack Manager's Chair, Gray",194.848,4,0.2,12.178,FALSE,,,,,
9809,CA2017145093,21-07-2017,26-07-2017,Standard Class,PT19090,Pete Takahito,Consumer,United States,Chicago,Illinois,60623,Central,OFFBI10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",2.112,2,0.8,3.3792,FALSE,,,,,
9810,US2014139640,11-07-2014,11-11-2014,Second Class,TB21595,Troy Blackwell,Consumer,United States,Portland,Oregon,97206,West,OFFPA10000304,Office Supplies,Paper,Xerox 1995,25.92,5,0.2,9.072,FALSE,,,,,
9811,US2014139640,11-07-2014,11-11-2014,Second Class,TB21595,Troy Blackwell,Consumer,United States,Portland,Oregon,97206,West,OFFAR10002240,Office Supplies,Art,Panasonic KP150 Electric Pencil Sharpener,120.768,4,0.2,9.0576,FALSE,,,,,
9812,CA2016117583,27-11-2016,30-11-2016,First Class,CB12025,Cassandra Brandow,Consumer,United States,East Orange,New Jersey,7017,East,OFFPA10001246,Office Supplies,Paper,Xerox 215,25.92,4,0,12.4416,FALSE,,,,,
9813,CA2016117583,27-11-2016,30-11-2016,First Class,CB12025,Cassandra Brandow,Consumer,United States,East Orange,New Jersey,7017,East,OFFAR10000658,Office Supplies,Art,Newell 324,34.65,3,0,9.702,FALSE,,,,,
9814,CA2016117583,27-11-2016,30-11-2016,First Class,CB12025,Cassandra Brandow,Consumer,United States,East Orange,New Jersey,7017,East,OFFPA10000100,Office Supplies,Paper,Xerox 1945,204.95,5,0,100.4255,TRUE,,,,,
9815,CA2016117583,27-11-2016,30-11-2016,First Class,CB12025,Cassandra Brandow,Consumer,United States,East Orange,New Jersey,7017,East,OFFBI10004233,Office Supplies,Binders,"GBC PrePunched Binding Paper, Plastic, White, 81/2"" x 11""",79.95,5,0,38.376,FALSE,,,,,
9816,CA2015162201,06-08-2015,06-12-2015,Standard Class,AG10495,Andrew Gjertsen,Corporate,United States,Saint Petersburg,Florida,33710,South,OFFPA10002581,Office Supplies,Paper,Xerox 1951,173.488,7,0.2,54.215,FALSE,,,,,
9817,CA2015162201,06-08-2015,06-12-2015,Standard Class,AG10495,Andrew Gjertsen,Corporate,United States,Saint Petersburg,Florida,33710,South,OFFST10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,516.96,4,0.2,6.462,FALSE,,,,,
9818,CA2015162201,06-08-2015,06-12-2015,Standard Class,AG10495,Andrew Gjertsen,Corporate,United States,Saint Petersburg,Florida,33710,South,FURFU10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 131/2",173.208,7,0.2,45.4671,FALSE,,,,,
9819,CA2015162201,06-08-2015,06-12-2015,Standard Class,AG10495,Andrew Gjertsen,Corporate,United States,Saint Petersburg,Florida,33710,South,OFFAR10003856,Office Supplies,Art,Newell 344,4.448,2,0.2,0.3336,FALSE,,,,,
9820,CA2015162201,06-08-2015,06-12-2015,Standard Class,AG10495,Andrew Gjertsen,Corporate,United States,Saint Petersburg,Florida,33710,South,OFFLA10001982,Office Supplies,Labels,Smead AlphaZ ColorCoded Name Labels First Letter Starter Set,9,3,0.2,3.15,FALSE,,,,,
9821,CA2015162201,06-08-2015,06-12-2015,Standard Class,AG10495,Andrew Gjertsen,Corporate,United States,Saint Petersburg,Florida,33710,South,OFFPA10001215,Office Supplies,Paper,Xerox 1963,42.24,10,0.2,13.2,FALSE,,,,,
9822,CA2015162201,06-08-2015,06-12-2015,Standard Class,AG10495,Andrew Gjertsen,Corporate,United States,Saint Petersburg,Florida,33710,South,OFFBI10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",18.264,2,0.7,13.3936,FALSE,,,,,
9823,US2014164406,15-08-2014,19-08-2014,Standard Class,BD11605,Brian Dahlen,Consumer,United States,San Francisco,California,94122,West,OFFAP10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,152.91,3,0,42.8148,FALSE,,,,,
9824,US2014164406,15-08-2014,19-08-2014,Standard Class,BD11605,Brian Dahlen,Consumer,United States,San Francisco,California,94122,West,OFFPA10000167,Office Supplies,Paper,Xerox 1925,92.94,3,0,41.823,FALSE,,,,,
9825,US2014164406,15-08-2014,19-08-2014,Standard Class,BD11605,Brian Dahlen,Consumer,United States,San Francisco,California,94122,West,OFFBI10002309,Office Supplies,Binders,Avery HeavyDuty EZD  Binder With Locking Rings,17.856,4,0.2,6.2496,FALSE,,,,,
9826,US2014164406,15-08-2014,19-08-2014,Standard Class,BD11605,Brian Dahlen,Consumer,United States,San Francisco,California,94122,West,OFFBI10003638,Office Supplies,Binders,GBC Durable Plastic Covers,46.44,3,0.2,15.093,FALSE,,,,,
9827,US2014164406,15-08-2014,19-08-2014,Standard Class,BD11605,Brian Dahlen,Consumer,United States,San Francisco,California,94122,West,FURCH10003833,Furniture,Chairs,Novimex Fabric Task Chair,195.136,4,0.2,12.196,FALSE,,,,,
9828,CA2017169999,19-06-2017,26-06-2017,Standard Class,JS15685,Jim Sink,Corporate,United States,New York City,New York,10035,East,OFFST10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,129.3,2,0,6.465,FALSE,,,,,
9829,CA2017169999,19-06-2017,26-06-2017,Standard Class,JS15685,Jim Sink,Corporate,United States,New York City,New York,10035,East,OFFBI10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,11.568,3,0.2,3.7596,FALSE,,,,,
9830,US2017152842,16-07-2017,23-07-2017,Standard Class,NF18385,Natalie Fritzler,Consumer,United States,Charlotte,North Carolina,28205,South,FURCH10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",242.352,3,0.2,15.147,FALSE,,,,,
9831,CA2014113257,16-12-2014,18-12-2014,Second Class,SC20305,Sean Christensen,Consumer,United States,Beaumont,Texas,77705,Central,TECAC10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,319.968,4,0.2,95.9904,FALSE,,,,,
9832,CA2014113257,16-12-2014,18-12-2014,Second Class,SC20305,Sean Christensen,Consumer,United States,Beaumont,Texas,77705,Central,FURFU10001706,Furniture,Furnishings,LongerLife Soft White Bulbs,8.624,7,0.6,2.5872,FALSE,,,,,
9833,CA2014133963,18-05-2014,22-05-2014,Second Class,GA14515,George Ashbrook,Consumer,United States,Dallas,Texas,75220,Central,OFFPA10001526,Office Supplies,Paper,Xerox 1949,3.984,1,0.2,1.4442,FALSE,,,,,
9834,CA2017130302,14-09-2017,19-09-2017,Standard Class,CY12745,Craig Yedwab,Corporate,United States,Springfield,Ohio,45503,East,TECAC10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,895.944,7,0.2,190.3881,TRUE,,,,,
9835,CA2016126627,10-10-2016,10-12-2016,First Class,WB21850,William Brown,Consumer,United States,La Porte,Texas,77571,Central,FURFU10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",14,4,0.6,6.3,FALSE,,,,,
9836,CA2016126627,10-10-2016,10-12-2016,First Class,WB21850,William Brown,Consumer,United States,La Porte,Texas,77571,Central,OFFBI10001597,Office Supplies,Binders,"Wilson Jones LedgerSize, PianoHinge Binder, 2"", Blue",16.392,2,0.8,26.2272,FALSE,,,,,
9837,US2016125402,25-09-2016,10-01-2016,Standard Class,DL12865,Dan Lawera,Consumer,United States,Long Beach,California,90805,West,OFFPA10000141,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",10.9,5,0,5.123,FALSE,,,,,
9838,US2016125402,25-09-2016,10-01-2016,Standard Class,DL12865,Dan Lawera,Consumer,United States,Long Beach,California,90805,West,OFFLA10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,29.6,2,0,14.8,FALSE,,,,,
9839,US2016125402,25-09-2016,10-01-2016,Standard Class,DL12865,Dan Lawera,Consumer,United States,Long Beach,California,90805,West,OFFLA10001771,Office Supplies,Labels,Avery 513,4.98,1,0,2.2908,FALSE,,,,,
9840,US2016125402,25-09-2016,10-01-2016,Standard Class,DL12865,Dan Lawera,Consumer,United States,Long Beach,California,90805,West,TECCO10001943,Technology,Copiers,Canon PC428 Personal Copier,479.976,3,0.2,161.9919,TRUE,,,,,
9841,US2016125402,25-09-2016,10-01-2016,Standard Class,DL12865,Dan Lawera,Consumer,United States,Long Beach,California,90805,West,TECPH10003356,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors",44.736,8,0.2,4.4736,FALSE,,,,,
9842,US2016125402,25-09-2016,10-01-2016,Standard Class,DL12865,Dan Lawera,Consumer,United States,Long Beach,California,90805,West,OFFAR10002255,Office Supplies,Art,Newell 346,5.76,2,0,1.6704,FALSE,,,,,
9843,US2016125402,25-09-2016,10-01-2016,Standard Class,DL12865,Dan Lawera,Consumer,United States,Long Beach,California,90805,West,FURCH10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",483.136,4,0.2,60.392,FALSE,,,,,
9844,CA2014163867,06-03-2014,06-06-2014,First Class,RE19450,Richard Eichhorn,Consumer,United States,Decatur,Illinois,62521,Central,OFFLA10001771,Office Supplies,Labels,Avery 513,15.936,4,0.2,5.1792,FALSE,,,,,
9845,CA2014163867,06-03-2014,06-06-2014,First Class,RE19450,Richard Eichhorn,Consumer,United States,Decatur,Illinois,62521,Central,FURFU10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown",61.544,7,0.6,40.0036,FALSE,,,,,
9846,CA2014163867,06-03-2014,06-06-2014,First Class,RE19450,Richard Eichhorn,Consumer,United States,Decatur,Illinois,62521,Central,OFFST10000877,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,132.696,3,0.2,9.9522,FALSE,,,,,
9847,CA2017169327,09-02-2017,09-04-2017,Second Class,MH17290,Marc Harrigan,Home Office,United States,Los Angeles,California,90008,West,OFFAP10001492,Office Supplies,Appliances,"Acco SixOutlet Power Strip, 4' Cord Length",43.1,5,0,11.206,FALSE,,,,,
9848,CA2017169327,09-02-2017,09-04-2017,Second Class,MH17290,Marc Harrigan,Home Office,United States,Los Angeles,California,90008,West,FURFU10004188,Furniture,Furnishings,Luxo Professional Combination ClampOn Lamps,511.5,5,0,132.99,TRUE,,,,,
9849,CA2017169327,09-02-2017,09-04-2017,Second Class,MH17290,Marc Harrigan,Home Office,United States,Los Angeles,California,90008,West,OFFBI10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",147.92,5,0.2,46.225,FALSE,,,,,
9850,CA2014142979,04-12-2014,18-04-2014,Standard Class,EH13765,Edward Hooks,Corporate,United States,Lodi,California,95240,West,OFFAR10002987,Office Supplies,Art,Prismacolor Color Pencil Set,39.68,2,0,16.2688,FALSE,,,,,
9851,CA2016158155,05-02-2016,05-06-2016,Standard Class,EH13765,Edward Hooks,Corporate,United States,New York City,New York,10009,East,FURFU10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,12.56,2,0,4.0192,FALSE,,,,,
9852,CA2016158155,05-02-2016,05-06-2016,Standard Class,EH13765,Edward Hooks,Corporate,United States,New York City,New York,10009,East,OFFBI10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,90.48,3,0.2,33.93,FALSE,,,,,
9853,CA2016158155,05-02-2016,05-06-2016,Standard Class,EH13765,Edward Hooks,Corporate,United States,New York City,New York,10009,East,OFFPA10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,13.08,2,0,6.0168,FALSE,,,,,
9854,CA2016158155,05-02-2016,05-06-2016,Standard Class,EH13765,Edward Hooks,Corporate,United States,New York City,New York,10009,East,FURFU10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",214.7,5,0,83.733,FALSE,,,,,
9855,CA2017138870,19-06-2017,23-06-2017,Standard Class,GA14515,George Ashbrook,Consumer,United States,San Francisco,California,94109,West,FURFU10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",50.32,4,0,21.1344,FALSE,,,,,
9856,CA2017138870,19-06-2017,23-06-2017,Standard Class,GA14515,George Ashbrook,Consumer,United States,San Francisco,California,94109,West,OFFPA10004438,Office Supplies,Paper,Xerox 1907,24.56,2,0,11.5432,FALSE,,,,,
9857,CA2014120950,11-06-2014,11-11-2014,Standard Class,GA14515,George Ashbrook,Consumer,United States,Columbus,Georgia,31907,South,OFFPA10000587,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",43.68,6,0,20.9664,FALSE,,,,,
9858,CA2015164301,26-03-2015,30-03-2015,Standard Class,EB13840,Ellis Ballard,Corporate,United States,Seattle,Washington,98103,West,FURTA10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,3393.68,8,0,610.8624,TRUE,,,,,
9859,CA2017113278,14-01-2017,20-01-2017,Standard Class,HR14770,Hallie Redmond,Home Office,United States,Richmond,Indiana,47374,Central,OFFST10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",67.4,5,0,17.524,FALSE,,,,,
9860,CA2017113278,14-01-2017,20-01-2017,Standard Class,HR14770,Hallie Redmond,Home Office,United States,Richmond,Indiana,47374,Central,OFFFA10003472,Office Supplies,Fasteners,Bagged Rubber Bands,2.52,2,0,0.1008,FALSE,,,,,
9861,CA2017113278,14-01-2017,20-01-2017,Standard Class,HR14770,Hallie Redmond,Home Office,United States,Richmond,Indiana,47374,Central,TECPH10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,67.8,4,0,1.356,FALSE,,,,,
9862,CA2017113278,14-01-2017,20-01-2017,Standard Class,HR14770,Hallie Redmond,Home Office,United States,Richmond,Indiana,47374,Central,OFFST10002562,Office Supplies,Storage,Staple magnet,18.76,2,0,5.2528,FALSE,,,,,
9863,CA2017113278,14-01-2017,20-01-2017,Standard Class,HR14770,Hallie Redmond,Home Office,United States,Richmond,Indiana,47374,Central,TECAC10001445,Technology,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive  4 GB  Pink,12.12,4,0,2.5452,FALSE,,,,,
9864,CA2017113278,14-01-2017,20-01-2017,Standard Class,HR14770,Hallie Redmond,Home Office,United States,Richmond,Indiana,47374,Central,OFFPA10004156,Office Supplies,Paper,Xerox 188,11.34,1,0,5.5566,FALSE,,,,,
9865,CA2017113278,14-01-2017,20-01-2017,Standard Class,HR14770,Hallie Redmond,Home Office,United States,Richmond,Indiana,47374,Central,TECAC10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,159.8,4,0,70.312,FALSE,,,,,
9866,CA2017113278,14-01-2017,20-01-2017,Standard Class,HR14770,Hallie Redmond,Home Office,United States,Richmond,Indiana,47374,Central,FURFU10001037,Furniture,Furnishings,"DAX Charcoal/NickelTone Document Frame, 5 x 7",18.96,2,0,8.532,FALSE,,,,,
9867,US2015116981,26-03-2015,28-03-2015,Second Class,SM20950,Suzanne McNair,Corporate,United States,New York City,New York,10009,East,OFFST10002615,Office Supplies,Storage,"Dual Level, SingleWidth Filing Carts",1085.42,7,0,282.2092,TRUE,,,,,
9868,US2015116981,26-03-2015,28-03-2015,Second Class,SM20950,Suzanne McNair,Corporate,United States,New York City,New York,10009,East,OFFAP10000595,Office Supplies,Appliances,Disposable TripleFilter Dust Bags,13.11,3,0,3.4086,FALSE,,,,,
9869,CA2014114195,11-01-2014,11-03-2014,First Class,EA14035,Erin Ashbrook,Corporate,United States,Mason,Ohio,45040,East,FURFU10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",68.704,2,0.2,16.3172,FALSE,,,,,
9870,CA2014114195,11-01-2014,11-03-2014,First Class,EA14035,Erin Ashbrook,Corporate,United States,Mason,Ohio,45040,East,OFFBI10000494,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,3.132,2,0.7,2.61,FALSE,,,,,
9871,CA2014114195,11-01-2014,11-03-2014,First Class,EA14035,Erin Ashbrook,Corporate,United States,Mason,Ohio,45040,East,OFFBI10001658,Office Supplies,Binders,GBC Standard ThermABind Covers,22.428,3,0.7,17.9424,FALSE,,,,,
9872,CA2017146269,10-06-2017,10-06-2017,Same Day,MH17455,Mark Hamilton,Consumer,United States,Chicago,Illinois,60623,Central,OFFST10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,290.336,2,0.2,32.6628,FALSE,,,,,
9873,CA2017146269,10-06-2017,10-06-2017,Same Day,MH17455,Mark Hamilton,Consumer,United States,Chicago,Illinois,60623,Central,OFFAR10004790,Office Supplies,Art,Staples in misc. colors,19.152,2,0.2,1.197,FALSE,,,,,
9874,CA2016100587,12-10-2016,14-12-2016,Standard Class,SL20155,Sara Luxemburg,Home Office,United States,New York City,New York,10024,East,OFFPA10004609,Office Supplies,Paper,Xerox 221,6.48,1,0,3.1104,FALSE,,,,,
9875,CA2016166653,22-09-2016,24-09-2016,Second Class,NP18685,Nora Pelletier,Home Office,United States,Parma,Ohio,44134,East,OFFEN10003055,Office Supplies,Envelopes,"Blue StringTie & Button Interoffice Envelopes, 10 x 13",63.968,2,0.2,19.99,FALSE,,,,,
9876,CA2015130855,29-12-2015,01-05-2016,Standard Class,RF19840,Roy Französisch,Consumer,United States,New York City,New York,10035,East,OFFSU10003936,Office Supplies,Supplies,Acme Serrated Blade Letter Opener,6.36,2,0,0.0636,FALSE,,,,,
9877,US2017166324,20-04-2017,21-04-2017,First Class,BE11455,Brad Eason,Home Office,United States,Cleveland,Ohio,44105,East,OFFST10000078,Office Supplies,Storage,Tennsco 6 and 18Compartment Lockers,848.544,4,0.2,21.2136,FALSE,,,,,
9878,US2017166324,20-04-2017,21-04-2017,First Class,BE11455,Brad Eason,Home Office,United States,Cleveland,Ohio,44105,East,OFFBI10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",8.7,5,0.7,6.38,FALSE,,,,,
9879,US2017166324,20-04-2017,21-04-2017,First Class,BE11455,Brad Eason,Home Office,United States,Cleveland,Ohio,44105,East,TECPH10004080,Technology,Phones,Avaya 5410 Digital phone,122.382,3,0.4,24.4764,FALSE,,,,,
9880,CA2016122581,21-08-2016,25-08-2016,Standard Class,JK15370,Jay Kimmel,Consumer,United States,New York City,New York,10035,East,FURCH10002961,Furniture,Chairs,"Leather Task Chair, Black",573.174,7,0.1,63.686,FALSE,,,,,
9881,CA2015104297,29-05-2015,31-05-2015,First Class,CC12100,Chad Cunningham,Home Office,United States,Cleveland,Ohio,44105,East,OFFPA10000474,Office Supplies,Paper,Easystaple paper,85.056,3,0.2,28.7064,FALSE,,,,,
9882,CA2014153927,08-12-2014,13-08-2014,First Class,LL16840,Lauren Leatherbury,Consumer,United States,Woodstock,Georgia,30188,South,OFFBI10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,14.04,3,0,6.7392,FALSE,,,,,
9883,CA2014153927,08-12-2014,13-08-2014,First Class,LL16840,Lauren Leatherbury,Consumer,United States,Woodstock,Georgia,30188,South,TECAC10000023,Technology,Accessories,"Maxell 74 Minute CDR Spindle, 50/Pack",272.61,13,0,98.1396,FALSE,,,,,
9884,CA2014112291,04-03-2014,04-08-2014,Standard Class,KE16420,Katrina Edelman,Corporate,United States,Los Angeles,California,90008,West,OFFEN10001415,Office Supplies,Envelopes,Staple envelope,11.16,2,0,5.58,FALSE,,,,,
9885,CA2014112291,04-03-2014,04-08-2014,Standard Class,KE16420,Katrina Edelman,Corporate,United States,Los Angeles,California,90008,West,TECAC10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,62.31,3,0,22.4316,FALSE,,,,,
9886,CA2014112291,04-03-2014,04-08-2014,Standard Class,KE16420,Katrina Edelman,Corporate,United States,Los Angeles,California,90008,West,TECAC10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,159.98,2,0,57.5928,FALSE,,,,,
9887,CA2014146997,23-01-2014,27-01-2014,Standard Class,SG20605,Speros Goranitis,Consumer,United States,Lafayette,Indiana,47905,Central,OFFFA10003467,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",5.94,3,0,0,FALSE,,,,,
9888,CA2017169607,10-12-2017,15-10-2017,First Class,CA12265,Christina Anderson,Consumer,United States,New York City,New York,10024,East,OFFPA10000477,Office Supplies,Paper,Xerox 1952,9.96,2,0,4.6812,FALSE,,,,,
9889,CA2015127544,08-08-2015,08-12-2015,Standard Class,RD19585,Rob Dowd,Consumer,United States,Utica,New York,13501,East,TECAC10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,79.99,1,0,28.7964,FALSE,,,,,
